customer_id,first_name,last_name,date_of_birth,address,phone_number
54003750,Mcknight,Delacruz,1971-03-14,4750John Curtin Cds,(358) 758-4758
54003751,Yung,Maley,1971-03-02,4751John Howard Cl,(442) 242-1242
54003752,Fleischer,Jin,1971-12-03,4752Joseph Lyons Cres,(463) 663-7863
54003753,Perkins,Wilde,1971-07-22,4753Paul Keating Crn,(626) 626-9826
54003754,Eberhardt,Dent,1971-08-19,4754Queen Elizabeth II Dr,(303) 203-8303
54003755,Graziano,Mann,1971-06-01,4755Robert Menzies Esp,(697) 297-3297
54003756,Gebhart,Carnahan,1971-04-03,4756Stanley Bruce Gr,(671) 271-5671
54003757,Gentry,Wexler,1971-02-13,4757Victoria Grn,(285) 785-2885
54003758,Honeycutt,Lemaster,1971-05-24,4758William IV Hwy,(228) 628-5828
54003759,Distefano,Barnwell,1971-04-27,4759Alfred Deakin Jnc,(443) 743-8443
54003760,Dave,Wiggs,1971-02-24,4760Andrew Fisher Lane,(248) 348-8248
54003761,Leaf,Kibler,1971-02-20,4761Ben Chifley Link,(428) 428-9028
54003762,Sousa,Snider,1971-02-01,4762Ben Chifley Mews,(644) 744-3844
54003763,Brunner,Mariani,1971-08-23,4763Billy Hughes Pde,(759) 459-7559
54003764,Gaddy,Grier,1971-07-22,4764Bob Hawke Pl,(542) 542-6742
54003765,Ayers,Brough,1971-09-04,4765Chris Watson Rd,(400) 300-4200
54003766,Heal,Dudek,1971-04-15,4766Edmund Barton Rdge,(479) 479-2479
54003767,Alvarez,Chang,1971-02-08,4767Edward VII Sq,(764) 164-3364
54003768,Bagby,Richter,1971-12-23,4768George III St,(439) 739-6639
54003769,Dutcher,Beal,1971-07-18,4769George VI Tce,(314) 314-2914
54003770,Lemos,Kahn,1971-12-23,4770Gough Whitlam Ally,(655) 655-4455
54003771,Jun,Bigham,1971-02-24,4771John Curtin Arc,(524) 124-6724
54003772,Warr,Hobart,1971-02-05,4772John Howard Ave,(237) 637-7637
54003773,Gilley,Meekins,1971-05-01,4773Joseph Lyons Bvd,(768) 268-8768
54003774,Coats,Deluna,1971-05-24,4774Paul Keating Bypa,(516) 516-9716
54003775,Haws,Weil,1971-04-19,4775Queen Elizabeth II Cct,(635) 735-6235
54003776,Anthony,Stites,1971-03-02,4776Robert Menzies Cds,(406) 606-2406
54003777,Staab,Rusch,1971-09-12,4777Stanley Bruce Cl,(556) 756-4356
54003778,Lambeth,Wilde,1971-08-07,4778Victoria Cres,(459) 359-6659
54003779,Nino,Olguin,1971-06-09,4779William IV Crn,(277) 277-4077
54003780,Mclaren,Dillman,1971-03-06,4780Alfred Deakin Dr,(394) 694-9594
54003781,Clinton,Pinney,1971-03-22,4781Andrew Fisher Esp,(382) 682-8382
54003782,Mcbride,Sandler,1971-07-06,4782Ben Chifley Gr,(746) 246-5146
54003783,Gallion,Baxley,1971-06-01,4783Ben Chifley Grn,(565) 465-3765
54003784,Gillum,Lovato,1971-02-04,4784Billy Hughes Hwy,(512) 412-5512
54003785,Ebel,Ton,1971-07-26,4785Bob Hawke Jnc,(314) 714-1114
54003786,Mcmahon,Wayman,1971-07-10,4786Chris Watson Lane,(314) 614-5914
54003787,Brandon,Leach,1971-04-11,4787Edmund Barton Link,(323) 223-2323
54003788,Godwin,Waltman,1971-05-12,4788Edward VII Mews,(444) 644-8444
54003789,Osuna,Corrado,1971-09-16,4789George III Pde,(460) 760-4860
54003790,Lucy,Bowker,1971-02-21,4790George VI Pl,(777) 177-3977
54003791,Stafford,Fredrickson,1971-10-21,4791Gough Whitlam Rd,(797) 597-3397
54003792,Hassett,Lentz,1971-02-17,4792John Curtin Rdge,(681) 481-3281
54003793,Hooten,Durr,1971-02-12,4793John Howard Sq,(248) 448-7048
54003794,Wolford,Alter,1971-09-01,4794Joseph Lyons St,(508) 408-9708
54003795,Oshaughnessy,Hochstetler,1971-03-10,4795Paul Keating Tce,(430) 530-7830
54003796,Drake,Mcallister,1971-08-07,4796Queen Elizabeth II Ally,(519) 219-1919
54003797,Vital,Kautz,1971-07-06,4797Robert Menzies Arc,(686) 386-5686
54003798,Bunn,Weidner,1971-10-01,4798Stanley Bruce Ave,(653) 353-3253
54003799,Pitzer,Brigman,1971-04-19,4799Victoria Bvd,(755) 455-1555
54003800,Doucet,Heald,1971-06-17,4800William IV Bypa,(481) 481-7881
54003801,Hix,Hannigan,1971-03-06,4801Alfred Deakin Cct,(730) 330-3930
54003802,Puckett,Mink,1971-08-11,4802Andrew Fisher Cds,(327) 727-6527
54003803,Nowell,Nunnally,1971-11-26,4803Ben Chifley Cl,(354) 154-5954
54003804,Saucier,Riggins,1971-11-26,4804Ben Chifley Cres,(486) 686-9686
54003805,Hayman,Mackenzie,1971-11-14,4805Billy Hughes Crn,(210) 310-2810
54003806,Oglesby,Hagerman,1971-08-19,4806Bob Hawke Dr,(483) 483-7883
54003807,Vereen,Fernandez,1971-07-02,4807Chris Watson Esp,(590) 690-4390
54003808,Valdivia,Emery,1971-03-06,4808Edmund Barton Gr,(274) 274-8874
54003809,Lakin,Hedrick,1971-05-24,4809Edward VII Grn,(528) 628-8528
54003810,Whatley,Prosser,1971-06-13,4810George III Hwy,(301) 701-7101
54003811,Mashburn,Drayton,1971-06-25,4811George VI Jnc,(301) 601-8901
54003812,Bullard,Toma,1971-10-13,4812Gough Whitlam Lane,(737) 337-1537
54003813,Peer,Larkin,1971-04-27,4813John Curtin Link,(767) 267-3967
54003814,Pye,Monteiro,1971-02-08,4814John Howard Mews,(728) 528-8728
54003815,Ruhl,Severino,1971-03-22,4815Joseph Lyons Pde,(202) 402-2202
54003816,Stanger,Begum,1971-12-15,4816Paul Keating Pl,(727) 227-3327
54003817,Chamberlain,Grissom,1971-08-23,4817Queen Elizabeth II Rd,(507) 207-3107
54003818,Speakman,Sandy,1971-12-03,4818Robert Menzies Rdge,(379) 579-8379
54003819,Godin,Suttle,1971-07-14,4819Stanley Bruce Sq,(278) 478-6478
54003820,Deas,Mcshane,1971-12-07,4820Victoria St,(439) 639-9639
54003821,Breslin,Rothman,1971-02-17,4821William IV Tce,(489) 789-4889
54003822,Pollock,Glaze,1971-04-07,4822Alfred Deakin Ally,(671) 471-1471
54003823,Pendleton,Mannino,1971-07-22,4823Andrew Fisher Arc,(242) 542-7642
54003824,Darby,Brickey,1971-07-26,4824Ben Chifley Ave,(422) 322-3622
54003825,Haugh,King,1971-02-13,4825Ben Chifley Bvd,(213) 113-4013
54003826,Villatoro,Erb,1971-02-21,4826Billy Hughes Bypa,(525) 625-6125
54003827,Melville,Riley,1971-08-03,4827Bob Hawke Cct,(471) 271-7271
54003828,Flood,Sessoms,1971-11-18,4828Chris Watson Cds,(786) 286-3986
54003829,Shetler,Shields,1971-08-19,4829Edmund Barton Cl,(747) 147-1547
54003830,Stoll,Britton,1971-06-05,4830Edward VII Cres,(793) 693-6993
54003831,Wingo,Barbee,1971-11-02,4831George III Crn,(510) 410-3710
54003832,Atwell,Conway,1971-05-04,4832George VI Dr,(372) 272-1172
54003833,Carrico,Brinkman,1971-02-09,4833Gough Whitlam Esp,(525) 725-4925
54003834,Rohrer,Baird,1971-06-13,4834John Curtin Gr,(781) 281-3981
54003835,Bass,Gambrell,1971-09-12,4835John Howard Grn,(244) 644-1644
54003836,Geier,Stephan,1971-04-11,4836Joseph Lyons Hwy,(575) 475-2575
54003837,Vang,Correia,1971-04-19,4837Paul Keating Jnc,(419) 119-4219
54003838,Thom,Eaddy,1971-04-27,4838Queen Elizabeth II Lane,(539) 239-6139
54003839,Garza,Bohn,1971-06-17,4839Robert Menzies Link,(589) 789-8589
54003840,Smitherman,Pete,1971-06-05,4840Stanley Bruce Mews,(493) 693-8493
54003841,Banner,Fleenor,1971-02-24,4841Victoria Pde,(224) 124-3424
54003842,Vargas,Roos,1971-05-20,4842William IV Pl,(300) 400-2300
54003843,Nunes,Mcgowan,1971-11-18,4843Alfred Deakin Rd,(762) 762-9362
54003844,Rager,Brough,1971-02-13,4844Andrew Fisher Rdge,(285) 785-4085
54003845,Dilworth,Isenberg,1971-02-17,4845Ben Chifley Sq,(561) 761-8561
54003846,Stepp,Rood,1971-11-02,4846Ben Chifley St,(390) 690-7790
54003847,Doctor,Mcandrew,1971-06-25,4847Billy Hughes Tce,(421) 321-3021
54003848,Burkhalter,Tarr,1971-03-10,4848Bob Hawke Ally,(586) 586-2586
54003849,Marrero,Cromer,1971-09-16,4849Chris Watson Arc,(592) 592-1392
54003850,Hayward,Woods,1971-09-24,4850Edmund Barton Ave,(676) 376-3876
54003851,Wallen,Feller,1971-05-04,4851Edward VII Bvd,(576) 776-4976
54003852,Fredrickson,Boone,1971-08-15,4852George III Bypa,(435) 535-6635
54003853,Depasquale,Hermann,1971-04-11,4853George VI Cct,(311) 111-5311
54003854,Farr,Kitts,1971-02-08,4854Gough Whitlam Cds,(584) 584-1384
54003855,Scanlon,Liddell,1971-06-05,4855John Curtin Cl,(733) 133-8733
54003856,Iglesias,Nesbit,1971-11-10,4856John Howard Cres,(522) 222-7322
54003857,Mulder,Leek,1971-10-09,4857Joseph Lyons Crn,(305) 305-5305
54003858,Barnwell,Calderon,1971-11-14,4858Paul Keating Dr,(702) 702-2702
54003859,Pankey,Lobo,1971-05-08,4859Queen Elizabeth II Esp,(432) 332-6632
54003860,Nilsson,Buchanan,1971-05-24,4860Robert Menzies Gr,(372) 572-1172
54003861,Weaver,Sperling,1971-11-10,4861Stanley Bruce Grn,(282) 782-6482
54003862,Rimmer,Masters,1971-02-25,4862Victoria Hwy,(237) 237-8837
54003863,Medellin,Dewalt,1971-10-17,4863William IV Jnc,(497) 397-1297
54003864,Booher,Breeding,1971-05-20,4864Alfred Deakin Lane,(468) 568-3068
54003865,Searles,Runyan,1971-11-26,4865Andrew Fisher Link,(678) 378-9278
54003866,Towery,Ahmed,1971-08-23,4866Ben Chifley Mews,(543) 543-2543
54003867,Storer,Eder,1971-03-10,4867Ben Chifley Pde,(790) 390-5190
54003868,Blevins,Mena,1971-02-01,4868Billy Hughes Pl,(308) 408-2908
54003869,Drayton,Robson,1971-04-03,4869Bob Hawke Rd,(647) 747-5647
54003870,Salas,Cooney,1971-03-10,4870Chris Watson Rdge,(298) 698-4098
54003871,Hornberger,Rudisill,1971-02-13,4871Edmund Barton Sq,(261) 561-7661
54003872,Randle,Coakley,1971-02-21,4872Edward VII St,(513) 513-7313
54003873,Alleman,Worsham,1971-05-24,4873George III Tce,(600) 600-8600
54003874,Sawyer,Baumann,1971-11-18,4874George VI Ally,(450) 650-3050
54003875,Lora,Pence,1971-04-03,4875Gough Whitlam Arc,(383) 383-1783
54003876,Almanza,Hines,1971-02-21,4876John Curtin Ave,(249) 149-3449
54003877,Mccleary,Mateo,1971-11-18,4877John Howard Bvd,(630) 230-5030
54003878,Hargraves,Heath,1971-02-13,4878Joseph Lyons Bypa,(501) 701-4301
54003879,Rainey,Strader,1971-09-24,4879Paul Keating Cct,(400) 600-2400
54003880,Holmgren,Tew,1971-05-01,4880Queen Elizabeth II Cds,(468) 268-3068
54003881,Cheatham,Simpkins,1971-12-15,4881Robert Menzies Cl,(487) 787-1287
54003882,Lewis,Hocker,1971-08-27,4882Stanley Bruce Cres,(723) 323-8723
54003883,Saldivar,Speed,1971-08-03,4883Victoria Crn,(387) 187-1787
54003884,Baggett,Hostetter,1971-02-04,4884William IV Dr,(236) 636-6436
54003885,Stough,Blackford,1971-07-18,4885Alfred Deakin Esp,(770) 370-1570
54003886,Leon,Voight,1971-05-24,4886Andrew Fisher Gr,(672) 572-4472
54003887,Tanksley,Leath,1971-04-07,4887Ben Chifley Grn,(371) 471-2371
54003888,Fay,Macdonald,1971-04-15,4888Ben Chifley Hwy,(395) 395-5395
54003889,Packer,Carmen,1971-07-18,4889Billy Hughes Jnc,(638) 538-9838
54003890,Donohue,Cheney,1971-05-01,4890Bob Hawke Lane,(696) 296-6896
54003891,Shearer,Sunderland,1971-05-01,4891Chris Watson Link,(348) 548-1748
54003892,Jung,Judkins,1971-09-16,4892Edmund Barton Mews,(664) 564-6864
54003893,Yancey,Futch,1971-12-11,4893Edward VII Pde,(415) 615-1815
54003894,Pruett,Helm,1971-11-10,4894George III Pl,(582) 782-1982
54003895,Reese,Corpus,1971-04-15,4895George VI Rd,(335) 535-1735
54003896,Grooms,Nemeth,1971-10-17,4896Gough Whitlam Rdge,(269) 369-1069
54003897,Burchett,Sankey,1971-11-26,4897John Curtin Sq,(450) 350-1850
54003898,Almodovar,Heald,1971-02-04,4898John Howard St,(776) 776-3376
54003899,Abel,Kohler,1971-05-04,4899Joseph Lyons Tce,(564) 664-6764
54003900,Hinckley,Socha,1971-04-03,4900Paul Keating Ally,(503) 103-2503
54003901,Gore,Burress,1971-07-22,4901Queen Elizabeth II Arc,(242) 542-1042
54003902,Nutter,Fitts,1971-03-18,4902Robert Menzies Ave,(658) 258-8658
54003903,Whitley,Gerken,1971-03-10,4903Stanley Bruce Bvd,(562) 362-7362
54003904,Bruce,Anthony,1971-04-19,4904Victoria Bypa,(683) 483-9883
54003905,Blackford,Zak,1971-04-27,4905William IV Cct,(779) 379-3379
54003906,Small,Farris,1971-02-01,4906Alfred Deakin Cds,(765) 465-4565
54003907,Mcavoy,Vogler,1971-03-10,4907Andrew Fisher Cl,(394) 194-1194
54003908,Akins,Talley,1971-07-22,4908Ben Chifley Cres,(746) 346-1546
54003909,Alva,Kuehn,1971-09-01,4909Ben Chifley Crn,(796) 296-3396
54003910,Anders,Bolen,1971-09-01,4910Billy Hughes Dr,(748) 548-7548
54003911,Comeaux,Lawyer,1971-03-14,4911Bob Hawke Esp,(298) 198-5298
54003912,Benford,Paquette,1971-02-24,4912Chris Watson Gr,(224) 124-8824
54003913,Grosso,Woodside,1971-03-18,4913Edmund Barton Grn,(322) 622-7722
54003914,Barajas,Atkinson,1971-04-27,4914Edward VII Hwy,(635) 435-8035
54003915,Massengill,Judkins,1971-02-01,4915George III Jnc,(405) 605-4805
54003916,Billman,Person,1971-04-27,4916George VI Lane,(527) 127-9127
54003917,Hopson,Duarte,1971-08-15,4917Gough Whitlam Link,(399) 199-5399
54003918,Partain,Uhl,1971-06-13,4918John Curtin Mews,(541) 141-1341
54003919,Cassady,Perkins,1971-12-11,4919John Howard Pde,(391) 391-1791
54003920,Paulin,Severson,1971-04-27,4920Joseph Lyons Pl,(419) 519-6619
54003921,Reese,Dorn,1971-10-01,4921Paul Keating Rd,(425) 325-4825
54003922,Herrin,Brashear,1971-05-12,4922Queen Elizabeth II Rdge,(576) 476-9776
54003923,Baur,Gentry,1971-04-11,4923Robert Menzies Sq,(551) 251-9151
54003924,Howlett,Leal,1971-07-22,4924Stanley Bruce St,(794) 794-3994
54003925,Kratzer,Trussell,1971-11-14,4925Victoria Tce,(462) 562-7862
54003926,Quezada,Trombley,1971-08-03,4926William IV Ally,(375) 775-5375
54003927,Greenfield,Galindo,1971-02-17,4927Alfred Deakin Arc,(285) 285-8885
54003928,Arias,Hawkinson,1971-07-14,4928Andrew Fisher Ave,(314) 114-5914
54003929,Asuncion,Ives,1971-07-26,4929Ben Chifley Bvd,(374) 574-4774
54003930,Stroman,Wilhite,1971-09-24,4930Ben Chifley Bypa,(628) 628-5028
54003931,Osorio,Goins,1971-07-22,4931Billy Hughes Cct,(554) 654-4354
54003932,Monk,Boucher,1971-07-10,4932Bob Hawke Cds,(542) 642-9742
54003933,Absher,Berg,1971-02-05,4933Chris Watson Cl,(681) 581-5681
54003934,Richards,Geiger,1971-12-23,4934Edmund Barton Cres,(607) 207-8007
54003935,Welsh,Mecham,1971-04-07,4935Edward VII Crn,(407) 107-7207
54003936,Macias,Marlin,1971-08-27,4936George III Dr,(255) 155-1055
54003937,Daniels,Rainwater,1971-04-07,4937George VI Esp,(575) 275-6175
54003938,Stubblefield,Annis,1971-09-04,4938Gough Whitlam Gr,(544) 244-8544
54003939,Flake,Overman,1971-03-14,4939John Curtin Grn,(742) 142-6942
54003940,Ko,Burke,1971-04-11,4940John Howard Hwy,(251) 251-2851
54003941,Pape,Hatch,1971-03-02,4941Joseph Lyons Jnc,(790) 690-2790
54003942,Spradlin,Eicher,1971-10-17,4942Paul Keating Lane,(797) 397-7597
54003943,Gavin,Bonin,1971-06-05,4943Queen Elizabeth II Link,(661) 161-7461
54003944,Branson,Schaffner,1971-05-20,4944Robert Menzies Mews,(780) 680-4580
54003945,Daly,Coffin,1971-03-10,4945Stanley Bruce Pde,(526) 726-4326
54003946,Thao,Hsieh,1971-05-08,4946Victoria Pl,(624) 724-9824
54003947,Levesque,Rost,1971-02-21,4947William IV Rd,(345) 345-8345
54003948,Eckhardt,Chauvin,1971-04-19,4948Alfred Deakin Rdge,(287) 287-1087
54003949,Crittenden,Gast,1971-02-09,4949Andrew Fisher Sq,(225) 725-7025
54003950,Belanger,Hare,1971-10-25,4950Ben Chifley St,(257) 657-2257
54003951,Lyons,Otte,1971-03-02,4951Ben Chifley Tce,(670) 270-6270
54003952,Horan,Laney,1971-09-20,4952Billy Hughes Ally,(376) 176-9576
54003953,Copper,Mabe,1971-03-26,4953Bob Hawke Arc,(790) 490-4590
54003954,Arana,Ojeda,1971-12-23,4954Chris Watson Ave,(259) 459-4059
54003955,Loftis,Morse,1971-05-12,4955Edmund Barton Bvd,(588) 588-4388
54003956,Rideout,Brashear,1971-08-03,4956Edward VII Bypa,(255) 355-7055
54003957,Groover,Trask,1971-05-01,4957George III Cct,(324) 324-8924
54003958,Rowlett,Zhou,1971-10-25,4958George VI Cds,(413) 713-2413
54003959,Hedrick,Justus,1971-03-22,4959Gough Whitlam Cl,(334) 234-5934
54003960,Avendano,Knotts,1971-10-13,4960John Curtin Cres,(545) 645-9145
54003961,Gallaher,Trawick,1971-04-15,4961John Howard Crn,(731) 731-9331
54003962,Ansari,Pruitt,1971-12-15,4962Joseph Lyons Dr,(319) 619-4719
54003963,Scalise,Sheridan,1971-10-05,4963Paul Keating Esp,(725) 525-1525
54003964,Urrutia,Humble,1971-06-13,4964Queen Elizabeth II Gr,(781) 281-4581
54003965,Waite,Bellinger,1971-04-15,4965Robert Menzies Grn,(431) 731-5431
54003966,Kemper,Tatro,1971-12-07,4966Stanley Bruce Hwy,(631) 331-6831
54003967,Mitchum,Schroder,1971-06-17,4967Victoria Jnc,(553) 453-9753
54003968,Loeffler,Thibault,1971-02-24,4968William IV Lane,(728) 628-3928
54003969,Salisbury,Go,1971-11-18,4969Alfred Deakin Link,(462) 762-9662
54003970,Vanwinkle,Labonte,1971-12-07,4970Andrew Fisher Mews,(463) 163-8463
54003971,Abbas,Aiken,1971-12-15,4971Ben Chifley Pde,(607) 507-2007
54003972,Hocker,Hermes,1971-02-20,4972Ben Chifley Pl,(320) 120-5320
54003973,Silvers,Holbrook,1971-05-08,4973Billy Hughes Rd,(576) 276-7976
54003974,Clem,Sweat,1971-06-05,4974Bob Hawke Rdge,(325) 525-7725
54003975,Benham,Stearns,1971-10-01,4975Chris Watson Sq,(701) 101-8701
54003976,Berrios,Durso,1971-03-10,4976Edmund Barton St,(778) 278-3378
54003977,Lahr,Mcadoo,1971-12-15,4977Edward VII Tce,(487) 787-3687
54003978,Said,Bobbitt,1971-08-19,4978George III Ally,(543) 343-9743
54003979,Carrier,Mcdougal,1971-03-02,4979George VI Arc,(778) 578-3378
54003980,Hendley,Ly,1971-10-05,4980Gough Whitlam Ave,(545) 245-6145
54003981,Harms,Ogrady,1971-02-12,4981John Curtin Bvd,(740) 140-4540
54003982,Salas,Mao,1971-09-04,4982John Howard Bypa,(544) 244-6144
54003983,Bradbury,Hwang,1971-09-04,4983Joseph Lyons Cct,(652) 552-4452
54003984,Parnell,Heflin,1971-02-08,4984Paul Keating Cds,(788) 388-8188
54003985,Cahoon,Aycock,1971-09-20,4985Queen Elizabeth II Cl,(280) 680-1080
54003986,Tabor,Lavoie,1971-02-01,4986Robert Menzies Cres,(356) 156-9556
54003987,Seward,Vansickle,1971-02-13,4987Stanley Bruce Crn,(777) 477-3377
54003988,Delossantos,Macdougall,1971-03-22,4988Victoria Dr,(442) 542-2442
54003989,Nigro,Newport,1971-02-04,4989William IV Esp,(596) 496-1396
54003990,Pinckney,Napolitano,1971-09-24,4990Alfred Deakin Gr,(556) 656-5556
54003991,Orona,Coan,1971-12-23,4991Andrew Fisher Grn,(583) 683-7383
54003992,Wingate,Gainey,1971-02-08,4992Ben Chifley Hwy,(284) 584-5284
54003993,Talavera,Baur,1971-02-16,4993Ben Chifley Jnc,(272) 172-9472
54003994,Dorris,Holbert,1971-03-22,4994Billy Hughes Lane,(406) 206-9006
54003995,Sheaffer,Merchant,1971-08-03,4995Bob Hawke Link,(399) 299-2999
54003996,Garay,Brett,1971-08-07,4996Chris Watson Mews,(231) 331-5231
54003997,Driskill,Olive,1971-09-24,4997Edmund Barton Pde,(616) 516-2016
54003998,Cornelison,Knepp,1971-02-04,4998Edward VII Pl,(548) 748-2548
54003999,Burleson,Roberson,1971-08-15,4999George III Rd,(627) 227-1427
54004000,Rost,Jeanlouis,1971-02-04,5000George VI Rdge,(476) 776-4276
54004001,Burdett,Duffey,1971-10-21,5001Gough Whitlam Sq,(725) 625-6325
54004002,Caulfield,Pye,1971-12-23,5002John Curtin St,(607) 207-7407
54004003,Gasca,Ardoin,1971-02-13,5003John Howard Tce,(465) 365-6665
54004004,Gillen,Lucia,1971-11-22,5004Joseph Lyons Ally,(294) 794-6494
54004005,Bynum,Jaeger,1971-04-11,5005Paul Keating Arc,(239) 139-4639
54004006,Demaio,Fagan,1971-08-11,5006Queen Elizabeth II Ave,(543) 643-6743
54004007,Metzler,Copp,1971-04-19,5007Robert Menzies Bvd,(239) 539-7639
54004008,Lowe,Aaron,1971-05-08,5008Stanley Bruce Bypa,(504) 304-6104
54004009,Corbett,Mickle,1971-05-24,5009Victoria Cct,(528) 628-7328
54004010,Jain,Tarantino,1971-03-10,5010William IV Cds,(514) 614-7314
54004011,Babb,Goldsmith,1971-03-18,5011Alfred Deakin Cl,(238) 538-7038
54004012,Marchetti,Zeigler,1971-02-16,5012Andrew Fisher Cres,(512) 312-6712
54004013,Ansley,Dillingham,1971-02-16,5013Ben Chifley Crn,(356) 256-7756
54004014,Creasy,Garrett,1971-09-08,5014Ben Chifley Dr,(544) 444-1944
54004015,Klink,Towery,1971-05-08,5015Billy Hughes Esp,(684) 584-5084
54004016,Brooke,Hannon,1971-05-24,5016Bob Hawke Gr,(444) 544-4844
54004017,Eldred,Kittrell,1971-10-09,5017Chris Watson Grn,(341) 641-7141
54004018,Matheny,Daniels,1971-11-10,5018Edmund Barton Hwy,(654) 754-3854
54004019,Johnsen,Burgess,1971-10-25,5019Edward VII Jnc,(713) 713-5113
54004020,Torres,Edinger,1971-04-15,5020George III Lane,(503) 703-4303
54004021,Vansickle,Tomaszewski,1971-11-26,5021George VI Link,(282) 182-4082
54004022,Ramirez,Bundy,1971-04-11,5022Gough Whitlam Mews,(503) 503-9703
54004023,Dunigan,Reyna,1971-12-03,5023John Curtin Pde,(427) 327-5427
54004024,Goldenberg,Colunga,1971-09-24,5024John Howard Pl,(712) 712-4512
54004025,Watford,Bartels,1971-04-19,5025Joseph Lyons Rd,(791) 791-4591
54004026,Doggett,Havens,1971-08-03,5026Paul Keating Rdge,(675) 775-5675
54004027,Kreider,Scanlan,1971-06-13,5027Queen Elizabeth II Sq,(637) 337-3837
54004028,Coronel,Marrow,1971-09-01,5028Robert Menzies St,(664) 464-9864
54004029,Heintz,Flores,1971-05-12,5029Stanley Bruce Tce,(240) 140-7640
54004030,Hafner,Lemmon,1971-11-06,5030Victoria Ally,(714) 414-2114
54004031,Truong,Monte,1971-07-14,5031William IV Arc,(578) 478-4978
54004032,Arruda,Olmos,1971-11-10,5032Alfred Deakin Ave,(246) 446-4046
54004033,Villanueva,Windsor,1971-09-08,5033Andrew Fisher Bvd,(520) 220-4320
54004034,Vidrine,Till,1971-11-06,5034Ben Chifley Bypa,(282) 582-2282
54004035,Eggert,Mesa,1971-12-11,5035Ben Chifley Cct,(775) 475-2775
54004036,Blanton,Salas,1971-02-08,5036Billy Hughes Cds,(200) 500-5200
54004037,Gregor,Groom,1971-07-22,5037Bob Hawke Cl,(782) 682-4582
54004038,Beltran,Ormsby,1971-02-21,5038Chris Watson Cres,(561) 261-3761
54004039,Strunk,Barrientos,1971-12-15,5039Edmund Barton Crn,(295) 395-2295
54004040,Carlsen,Goodrich,1971-02-01,5040Edward VII Dr,(560) 660-7360
54004041,Stamp,Costa,1971-11-26,5041George III Esp,(462) 462-2462
54004042,Dunston,Clawson,1971-04-27,5042George VI Gr,(599) 799-7999
54004043,Tate,Ives,1971-02-08,5043Gough Whitlam Grn,(200) 500-3400
54004044,Mosley,Pahl,1971-10-17,5044John Curtin Hwy,(737) 537-3337
54004045,Aldana,Weisman,1971-03-22,5045John Howard Jnc,(670) 570-3870
54004046,Giglio,Kilburn,1971-11-10,5046Joseph Lyons Lane,(522) 222-9722
54004047,Alt,Coppola,1971-03-22,5047Paul Keating Link,(586) 486-1986
54004048,Adorno,Prendergast,1971-02-04,5048Queen Elizabeth II Mews,(284) 384-4084
54004049,Converse,Resch,1971-04-07,5049Robert Menzies Pde,(623) 723-1423
54004050,Maguire,Savage,1971-02-12,5050Stanley Bruce Pl,(464) 364-5464
54004051,Ordonez,Pirtle,1971-09-01,5051Victoria Rd,(208) 408-7008
54004052,Dieter,Ward,1971-04-27,5052William IV Rdge,(491) 491-2491
54004053,Makowski,Strasser,1971-12-15,5053Alfred Deakin Sq,(355) 255-4755
54004054,Desousa,Mcelrath,1971-04-03,5054Andrew Fisher St,(779) 579-6379
54004055,Priebe,Finnegan,1971-12-07,5055Ben Chifley Tce,(343) 443-7143
54004056,Munoz,Bergman,1971-02-09,5056Ben Chifley Ally,(249) 249-8849
54004057,Bonnett,Sorrell,1971-07-02,5057Billy Hughes Arc,(614) 214-4414
54004058,Renshaw,Thiele,1971-02-20,5058Bob Hawke Ave,(452) 652-4852
54004059,Bustamante,Stauffer,1971-12-03,5059Chris Watson Bvd,(667) 467-9267
54004060,Oleson,Pass,1971-02-17,5060Edmund Barton Bypa,(621) 621-9221
54004061,Sales,Garcia,1971-02-16,5061Edward VII Cct,(620) 620-8020
54004062,Alatorre,Resendiz,1971-12-23,5062George III Cds,(487) 487-3687
54004063,Cope,Aguilera,1971-10-21,5063George VI Cl,(713) 513-8713
54004064,Delp,Niemann,1971-10-21,5064Gough Whitlam Cres,(401) 401-5401
54004065,Plant,Borrego,1971-11-18,5065John Curtin Crn,(426) 426-2426
54004066,Dunham,Dear,1971-11-14,5066John Howard Dr,(318) 618-1118
54004067,Quade,Vincent,1971-12-11,5067Joseph Lyons Esp,(319) 419-7719
54004068,Egan,Bolanos,1971-08-11,5068Paul Keating Gr,(267) 167-4667
54004069,Pillow,Waite,1971-06-17,5069Queen Elizabeth II Grn,(505) 705-3105
54004070,Ojeda,Oquinn,1971-09-16,5070Robert Menzies Hwy,(316) 116-4716
54004071,Ratcliffe,Moline,1971-09-24,5071Stanley Bruce Jnc,(256) 656-2856
54004072,Toy,Abreu,1971-04-23,5072Victoria Lane,(311) 711-1111
54004073,Byron,Montiel,1971-02-25,5073William IV Link,(645) 545-5045
54004074,Thornton,Helsel,1971-06-17,5074Alfred Deakin Mews,(553) 453-3153
54004075,Burnside,Carrell,1971-02-08,5075Andrew Fisher Pde,(380) 780-3580
54004076,Bowles,Clemmons,1971-12-27,5076Ben Chifley Pl,(295) 295-8295
54004077,Smeltzer,Borrego,1971-02-21,5077Ben Chifley Rd,(405) 205-7205
54004078,Greiner,Rohr,1971-10-17,5078Billy Hughes Rdge,(605) 705-3805
54004079,Chin,Oswalt,1971-12-27,5079Bob Hawke Sq,(571) 771-1371
